#RestWavelength(Angs),f$_\lambda$
3500.090353076637,1.3023027804192389
3500.8621480828288,1.2694360145539307
3501.63394308902,1.1064929268202124
3502.405738095211,1.0110589292248437
3503.177533101402,1.017344122520895
3503.9493281075934,1.006165552038091
3504.721123113785,0.8678134867488254
3505.4929181199764,0.804459767544471
3506.264713126167,0.9619781844476312
3507.0365081323584,1.089991733010373
3507.80830313855,1.1442842181325843
3508.5800981447405,1.168877203565874
3509.3518931509325,1.127617729782613
3510.1236881571235,1.0020401603932474
3510.895483163315,0.7973734007544981
3511.667278169506,0.6472492468040628
3512.439073175697,0.7179199325208637
3513.2108681818886,0.7528797652307441
3513.98266318808,0.7352514376165044
3514.754458194271,0.6934915221171816
3515.5262532004626,0.6231191968600255
3516.2980482066537,0.6489317623061238
3517.0698432128443,0.7670295842669692
3517.841638219036,0.8446013790062326
3518.6134332252273,0.9184335770647023
3519.3852282314188,0.9873745042246789
3520.1570232376102,1.1600793026465768
3520.9288182438013,1.2423562161146475
3521.7006132499932,1.1385355920542668
3522.4724082561843,0.9307781839792907
3523.2442032623753,0.8039163699221916
3524.0159982685664,0.8921846108091991
3524.787793274758,1.073169092103956
3525.5595882809494,1.1990468135519492
3526.331383287141,1.257290489124392
3527.1031782933314,1.2859174221148177
3527.874973299523,1.258526228592231
3528.646768305714,1.1760724318757376
3529.418563311905,1.0390346360522154
3530.1903583180965,1.0035917336682578
3530.962153324288,1.1253543449553411
3531.733948330479,1.2645982076145739
3532.5057433366705,1.3458914059514249
3533.2775383428616,1.2446605448740409
3534.049333349053,1.1037418471451688
3534.8211283552446,1.0849718156698396
3535.592923361436,1.1660198034880458
3536.3647183676267,1.206253179389665
3537.136513373818,1.239426605170661
3537.908308380009,1.2515190178989137
3538.680103386201,1.2315618859462294
3539.451898392392,1.2069088939040438
3540.2236933985832,1.1861072362199008
3540.9954884047743,1.1676508731633208
3541.767283410966,1.1455879605013202
3542.539078417157,1.0890966089867782
3543.3108734233488,1.0682903493682472
3544.08266842954,1.059212406671978
3544.854463435731,1.0845699322339961
3545.6262584419223,1.1824836795166975
3546.398053448113,1.1605849545165192
3547.169848454305,1.1213089990962044
3547.941643460496,1.1291730372489628
3548.7134384666874,1.1786093775763733
3549.4852334728785,1.2472550100031725
3550.25702847907,1.2273474259877446
3551.02882348526,1.0936852404929966
3551.8006184914525,1.00913257730748
3552.572413497643,1.0413288946098183
3553.344208503835,1.0879450935152792
3554.116003510026,1.0115887534511816
3554.8877985162176,0.9174031770692438
3555.659593522409,0.9621836054254297
3556.4313885286006,0.868864955032543
3557.203183534791,0.5253644953507136
3557.9749785409826,0.34584455203430275
3558.7467735471737,0.44364565668295025
3559.5185685533656,0.5881540833625278
3560.2903635595567,0.7007358327603764
3561.0621585657477,0.8297933275609221
3561.8339535719388,0.8472038474191782
3562.6057485781303,0.7222119875926148
3563.377543584321,0.5544572576668911
3564.149338590513,0.8099791164094231
3564.921133596704,1.1003321553964245
3565.6929286028953,1.2487863356272584
3566.4647236090864,1.2385504120903161
3567.236518615278,1.140324079106151
3568.008313621469,1.1086867179733084
3568.780108627661,1.0977966926279696
3569.551903633852,1.033988694590911
3570.323698640043,0.8864137552023237
3571.095493646234,0.6213771890212347
3571.8672886524255,0.35924832730999307
3572.639083658617,0.5918188818334162
3573.4108786648085,0.8138670158162478
3574.182673670999,0.8321379439730249
3574.9544686771906,0.6835785976182679
3575.7262636833816,0.6153763117916331
3576.4980586895726,0.9161509424823464
3577.2698536957646,1.1672736633658711
3578.0416487019556,1.2670834217439833
3578.813443708147,1.297776530181537
3579.585238714338,1.313016368672325
3580.357033720529,1.2103725374059322
3581.1288287267207,0.9705057374086012
3581.900623732912,0.8212669504306479
3582.6724187391033,0.8091244182920987
3583.4442137452947,0.8672002598347638
3584.216008751486,0.8873273975841547
3584.9878037576764,0.8395678640957328
