#RestWavelength(Angs),f$_\lambda$
3588.728311331285,1.208099750030576
3589.5557614741715,1.345136140379888
3590.381601791877,1.3716701217653946
3591.2076720846085,1.3893683003715487
3592.035812152572,1.4110665729656755
3592.862112420329,1.3919192641496527
3593.690482463319,1.3417141461348665
3594.5172426811278,1.3154788579146797
3595.3460726741687,1.3469751785754924
3596.1732928420292,1.3978965734403348
3597.0005130098893,1.4306048640575992
3597.830032928008,1.4372585720601403
3598.65771304592,1.4171295451520582
3599.4874629390647,1.4123002495288093
3600.315603007028,1.444640429581143
3601.1458128502245,1.4430833127374292
3601.9741828932138,1.4038993471497445
3602.8048526864613,1.386314019919451
3603.6336826795027,1.389079210880067
3604.4627426475695,1.3878402800572773
3605.2938723908687,1.3841371576980297
3606.123162333962,1.3913989914746614
3606.9547520273127,1.3947573894304834
3607.784501920457,1.3783138530998067
3608.6165515638595,1.3861234906096551
3609.4467614070554,1.4061056912471603
3610.276971250252,1.4191723832142675
3611.109480843706,1.4333676881726187
3611.9403806119794,1.4365949154102406
3612.7731201804595,1.4324691970979693
3613.6042499237587,1.4333268234666277
3614.437679417316,1.426191011184467
3615.2690391356414,1.396108747799603
3616.100858804018,1.350327713213917
3616.934748247627,1.3161053230077457
3617.7667978910295,1.294060520754476
3618.6009173096645,1.2914056600139876
3619.4334269031187,1.321040215984508
3620.2680062718055,1.3417480365874264
3621.100975815311,1.3438068747335492
3621.933945358817,1.3617380050055408
3622.769214652581,1.391238220219403
3623.6026441461386,1.410405660743002
3624.438143414928,1.4176911927876792
3625.2720328585374,1.4182538959074011
3626.1079920773786,1.4178278694798139
3626.9421114960137,1.4154818807825837
3627.776460889674,1.4165104881571176
3628.6131100335933,1.4239485456107719
3629.4479193773054,1.4196326311156005
3630.2847984962505,1.4118849332850552
3631.1198378149884,1.417158660659198
3631.9571768839846,1.408620707112306
3632.7926761527747,1.3956951912579532
3633.62840539659,1.3967843416096748
3634.466434390664,1.3843679326122436
3635.3023936095055,1.3674319189255868
3636.140882553631,1.3722506529911294
3636.977301722524,1.3955353683630167
3637.816020641675,1.4258010965277508
3638.6528997606197,1.439796775554167
3639.4897788795647,1.4355796888380883
3640.3291877237934,1.428990671414468
3641.1665267927897,1.4104730334267146
3642.0061656120442,1.4084372593428496
3642.844194606118,1.424740505538434
3643.6840634003984,1.428181155242579
3644.522322369498,1.4231759248705425
3645.3608113136233,1.4163910909413522
3646.201370032981,1.4139631478957446
3647.040088952132,1.4156890421761188
3647.8811076215416,1.407574665432752
3648.7202864907445,1.4061767667658487
3649.561765110205,1.4182157433804528
3650.40140392946,1.4245829861651584
3651.2410427487143,1.423981784266885
3652.082981318227,1.4250181474168466
3652.923310062559,1.4215712163157699
3653.7654786070975,1.409061549592237
3654.6060373264554,1.406961426423158
3655.448895796071,1.4158861316944946
3656.2899144654807,1.411102146822963
3657.13093313489,1.4135768156559518
3657.9742515545577,1.4326105136037388
3658.8157301740184,1.4251793048990298
3659.6595085437375,1.404351644542241
3660.5014471132504,1.4195144266191901
3661.3454554579953,1.4555430991809348
3662.18785397756,1.4656738800415925
3663.030252497124,1.453324439480065
3663.8749507669463,1.437652317610574
3664.7178092365625,1.4055076762787784
3665.5629674564366,1.3833029678914897
3666.406055901078,1.4076903047206026
3667.251674071004,1.4263857518837761
3668.095222465697,1.4121072927362195
3668.9410706106487,1.3979751530832287
3669.7850789553936,1.3994541292312113
3670.629317275165,1.3974592692280747
3671.4758553451934,1.3882215674820555
3672.32032363999,1.3831458713940734
3673.1673216600707,1.3877714974544617
3674.012249904919,1.4026987954650072
3674.8594779000255,1.4044747751844335
3675.7048660949254,1.3799074336307657
3676.550484264851,1.3650967328837906
3677.3981722100093,1.3738974139256888
3678.2442503299867,1.3745308259724567
3679.092398225196,1.3771341864628968
3679.938936295225,1.3922926768458093
3680.787314165461,1.3789855266606494
3681.6340822105153,1.3464735559699412
3682.481080230596,1.3488363727289165
3683.330378000935,1.3813557692962433
3684.177605996041,1.4148421580931088
3685.027133741406,1.4336716627122932
3685.8750516615896,1.4295741233776074
3686.7248093819803,1.4196375791163613
3687.5729572771897,1.4230986733235922
3688.4213351474255,1.4248931517470464
3689.271782792893,1.4166634138925271
3690.12062061318,1.4091402249383818
3690.9715282087,1.3935130076689606
3691.8205960040127,1.3856041287723107
3692.671963549584,1.4044785031471874
3693.5214912949486,1.4218267141410368
3694.371249015339,1.4192012330921326
3695.2230765109616,1.4112848242462797
3696.0730642063777,1.417142740993021
3696.925351652052,1.426365749655045
3697.7760292725457,1.422258528688059
3698.628546693246,1.4145713159276294
3699.4794542887657,1.4139793115103858
3700.330591859311,1.4253180883276997
3701.1837992050887,1.429504794584939
3702.0351667506598,1.4063139614027833
3702.8890640215145,1.3847792819118854
3703.7408915171372,1.392098332048839
3704.5947887879925,1.3902440468953952
3705.447076233667,1.3581370499918943
3706.299593654367,1.3386111471026116
3707.1541808503,1.3502257533081812
3708.006928246026,1.3707245433840214
3708.8622053670356,1.3865594935388557
3709.7154127128133,1.3897964501634943
3710.5706898338235,1.3937207819684094
3711.4243571296524,1.3910597513139566
3712.2782544005076,1.3805494464825674
3713.134221446595,1.3863550331549535
3713.988348692476,1.3989628408849049
3714.8447756886153,1.4005678984357601
3715.6993628845476,1.3976287362602942
3716.556249830738,1.3874831618879
3717.4112969767225,1.3865737077963542
3718.2665740977327,1.3967208119231647
3719.123920993975,1.390715590974164
3719.9794280900105,1.3628421976034648
3720.8372349363044,1.3435879010194094
3721.693201982392,1.348110952899487
3722.5514687787377,1.35402240339584
3723.4078957748766,1.3495258415515399
3724.264322771016,1.3647928748220166
3725.123279492439,1.4287415707464486
3725.9801664386296,1.5004802066843455
3726.8393531350785,1.554329061830627
3727.6967000313207,1.5873109291519258
3728.5563466778212,1.6023203998739417
3729.414153524115,1.6093925995756506
3730.2740301456415,1.584944654547313
3731.132296941987,1.5080407912620324
3731.9905637383326,1.4121813553530065
3732.8511302849365,1.3349865172614779
3733.7098570313337,1.2892570633816685
3734.570883527989,1.2759007550611259
3735.4300702244377,1.2787842196882369
3736.291326696119,1.2879461167548196
3737.1509733426196,1.2989295724385819
3738.01061998912,1.3040320718778415
3738.8725663858786,1.31706365904799
3739.732672982431,1.3451362107995444
3740.5950793292413,1.3702961097959545
3741.4556458758448,1.3756245016520348
3742.318512172707,1.3574675759857602
3743.179308694336,1.3532713685586062
3744.0403351909918,1.3672826762940333
3744.903891412931,1.367128355318585
3745.765377859638,1.3627100954316214
3746.6291640566033,1.369873357827228
3747.491110453362,1.371254523683076
3748.355126625353,1.3624895984825423
3749.217532972163,1.3477377081975093
3750.0799393189736,1.3241134850590766
3750.944645416042,1.3185577230685284
3751.8077416879296,1.3360670637984418
3752.6726777600243,1.3565627546392065
3753.5360040069377,1.3675634102554797
3754.4016300041094,1.3719331652052058
3755.2654162010745,1.3798789057310508
3756.1292023980395,1.3760455170271593
3756.995288345263,1.361523081181645
3757.8597644673055,1.354892098298386
3758.7263103645805,1.3413316918511584
3759.591016461649,1.3413156952872252
3760.45779233395,1.3731770801944938
3761.32295838107,1.3910425660393173
3762.1883544032157,1.383612673572897
3763.055820200594,1.3786510705211485
3763.921446197766,1.371734061453922
