#RestWavelength(Angs),f$_\lambda$
3501.050343036823,1.359418682899957
3502.9126038575873,1.4970758159190134
3504.7748646783516,1.557239524829046
3506.637125499116,1.5468656019945601
3508.49938631988,1.4944914452223983
3510.3616471406444,1.466459041800459
3512.2239079614087,1.4571949688168964
3514.086168782173,1.4520491758522365
3515.9484296029373,1.4428714909726006
3517.8106904237015,1.4092946310171524
3519.672951244466,1.3923309893032219
3521.53521206523,1.4670135737932246
3523.3974728859944,1.535679483106262
3525.2597337067587,1.5197709212423023
3527.121994527523,1.520423411563137
3528.984255348287,1.591529050889033
3530.8465161690515,1.6369378697739803
3532.7087769898158,1.617060067630979
3534.5710378105796,1.5910864763473522
3536.433298631344,1.5595479999968502
3538.295559452108,1.5415487231907252
3540.1578202728724,1.5332972028834198
3542.0200810936367,1.5321193570812561
3543.882341914401,1.534849484190679
3545.7446027351652,1.5245838485839955
3547.6068635559295,1.5008452607382488
3549.469124376694,1.4860073056048502
3551.331385197458,1.4366120143835055
3553.1936460182224,1.360810077610935
3555.0559068389866,1.3683497637868405
3556.918167659751,1.4483107699315962
3558.780428480515,1.5054735324660404
3560.6426893012795,1.506819112811511
3562.5049501220437,1.467254053479603
3564.367210942808,1.4679800161612995
3566.2294717635723,1.4852867873945466
3568.0917325843366,1.4635610782107058
3569.953993405101,1.4481942283418567
3571.816254225865,1.4780443148321776
3573.6785150466294,1.492001471972553
3575.5407758673937,1.503312316758717
3577.403036688158,1.5527749129780999
3579.2652975089222,1.570129584422479
3581.1275583296865,1.5238742898254183
3582.989819150451,1.4906769232344805
3584.852079971215,1.5170850142227101
3586.7143407919793,1.5611443891917312
3588.5766016127436,1.5735429338089608
3590.438862433508,1.533425957124976
3592.301123254272,1.5303102732127125
3594.1633840750364,1.6082205189767234
3596.0256448958007,1.6678364718377379
3597.887905716565,1.6618974366513386
3599.7501665373293,1.6081369624307371
3601.6124273580936,1.5347283773297795
3603.474688178858,1.4754770352131232
3605.336948999622,1.4338690288134557
3607.1992098203864,1.4133090089612836
3609.0614706411507,1.4165445746406085
3610.923731461915,1.4301140136325254
3612.785992282679,1.4571957819537449
3614.6482531034435,1.506303667450665
3616.5105139242078,1.5561452425004656
3618.372774744972,1.5475210591124688
3620.2350355657363,1.4723243644400905
3622.0972963865006,1.4245661934488294
3623.9595572072644,1.484475185964796
3625.8218180280287,1.5442783117175152
3627.684078848793,1.5249419400444961
3629.5463396695573,1.4471054792959024
3631.4086004903215,1.4148161854722188
