#RestWavelength(Angs),f$_\lambda$
3541.689320657332,1.2956219541376701
3542.5061057072594,1.451873570202353
3543.3210721431037,1.4455399388516872
3544.136265905709,1.3524967054687391
3544.953505609157,1.3156659973556244
3545.7689266985226,1.3826713556903438
3546.5866210554914,1.4368697528173389
3547.4024967983773,1.4351309262589165
3548.2204184821067,1.42310044120546
3549.0367488785137,1.4246161885050788
3549.8533066016807,1.447481955925537
3550.671910265691,1.4852304171257766
3551.4886953156183,1.4777112563970844
3552.3075263063893,1.438909875360367
3553.1247660098375,1.420548244454909
3553.9440516541285,1.4010392795269466
3554.7617460110973,1.3858020261279176
3555.5794403680666,1.4091895783897317
3556.3994079926388,1.4533382842374702
3557.217557003128,1.4596975077262293
3558.037751954461,1.4092159592292435
3558.8563556184713,1.3624445241165313
3559.6770052233246,1.3434630435667778
3560.495836214095,1.3253098563256263
3561.3169404724695,1.3489969418499923
3562.1362261167606,1.4023613082678668
3562.955739087812,1.435238501819039
3563.777297999707,1.4271499299382526
3564.5970382975192,1.41372531383648
3565.419051862935,1.4222778470102555
3566.239246814267,1.421205878396234
3567.0617150332037,1.4081689097586148
3567.882364638057,1.3851811274975607
3568.7030142429103,1.3620574193900612
3569.525937115367,1.3784821201519928
3570.3472687005014,1.4351020105739665
3571.1704188997187,1.4472367215068394
3571.9919778116137,1.393666290895949
3572.815809991112,1.3453127595889192
3573.637596229767,1.3473353915040545
3574.4598371219427,1.3712586820404133
3575.2841239549616,1.3981732259211028
3576.1065921738978,1.4314861766733602
3576.9311063336772,1.4341735620451102
3577.754029206134,1.3902221405968072
3578.578998019434,1.3625313370449537
3579.402375545412,1.3767872561169934
3580.225753071389,1.3881263226676677
3581.0514038649703,1.3977368766788367
3581.8752360444682,1.4137587262632192
3582.70111416481,1.4229089906180148
3583.525400997829,1.4334328142846273
3584.3517337716908,1.4426078066804826
3585.1762479314702,1.4467771132212135
3586.00098941801,1.4382348736384407
3586.8280041721528,1.447480912322694
3587.6532003122134,1.4914389432454667
3588.480442393117,1.5244256918923018
3589.3058658599375,1.524938476223375
3590.1335625943616,1.513951866980157
3590.959440714703,1.496922356288128
3591.7855461618046,1.4568128166232597
