#RestWavelength(Angs),f$_\lambda$
3501.877829591121,0.9344482444899629
3506.988239051932,0.9350081158810817
3512.0986485127423,0.9341692731390089
3517.2090579735627,0.9279482040331636
3522.3194674343736,0.9018623340533736
3527.429876895184,0.8082890649740063
3532.540286356004,0.6332149357198702
3537.6506958168147,0.691972176621235
3542.7611052776256,0.8683200585756066
3547.8715147384364,0.9078841058353534
3552.9819241992564,0.9186347495706271
3558.092333660067,0.9315630745568881
3563.2027431208776,0.9202764028596847
3568.313152581689,0.8945150253121507
3573.423562042509,0.8942027785845582
3578.533971503319,0.9043976701116725
3583.64438096413,0.9036846090833457
3588.7547904249504,0.9096990470214453
3593.865199885761,0.9338316825584657
3598.9756093465717,0.9421349014967826
3604.086018807392,0.9301822967291075
3609.1964282682025,0.9181575028533385
3614.3068377290133,0.9176134423181511
3619.417247189824,0.9204803473627692
3624.527656650644,0.914125558030827
3629.638066111455,0.9186251000899014
3634.7484755722658,0.9277044147928605
3639.8588850330852,0.9313362667831079
3644.969294493896,0.9439462609693322
3650.079703954707,0.9477452291021545
3655.190113415518,0.9469013921896061
3660.3005228763377,0.9645709247041065
3665.4109323371486,0.9701499315757535
3670.5213417979594,0.9626457917980578
3675.6317512587793,0.9581350272582927
3680.74216071959,0.940300344207946
3685.852570180401,0.8602927114656291
3690.9629796412114,0.7692257840715647
3696.073389102032,0.8260846540732298
3701.1837985628426,0.9245920551791752
3706.294208023653,0.9596391679194275
3711.4046174844734,0.9754702251431143
3716.5150269452843,1.0094053434079329
3721.6254364060947,1.0461070055706703
3726.7358458669055,1.0670177869963082
3731.8462553277254,1.0672277782622217
3736.9566647885363,1.0444916186731983
3742.067074249347,1.0024813498180225
3747.177483710167,0.9621405346518064
3752.287893170978,0.9434532959165115
3757.3983026317883,0.9465511968825739
3762.5087120925996,0.974145823007739
3767.6191215534195,1.0031378471270467
3772.72953101423,1.0129690884526321
3777.8399404750407,1.015790510291454
3782.950349935861,1.0117266756458505
3788.0607593966715,1.0027383375994672
3793.1711688574824,1.0078548776670886
3798.2815783183028,1.016331264652524
3803.3919877791136,1.0177190636882822
3808.5023972399244,1.01512733804258
3813.6128067007344,1.0149684422865628
3818.723216161555,1.0039402078070827
3823.8336256223656,0.9740641370283366
3828.9440350831765,0.9394884878870239
3834.0544445439964,0.92697923394013
3839.1648540048072,0.9385902156629785
3844.2752634656176,0.9586503813338625
3849.3856729264285,0.9886908490764439
3854.4960823872484,1.0176143067564727
3859.6064918480592,1.0411828291591727
3864.71690130887,1.0534462961419888
3869.8273107696905,1.0565496888454866
3874.9377202305004,1.055882998660936
3880.0481296913113,1.0459604360467802
3885.158539152122,1.0255677809036121
3890.2689486129425,1.002443154310738
3895.3793580737533,1.0028398607169378
3900.489767534564,1.026692691851562
3905.6001769953846,1.0503830905222404
3910.7105864561945,1.066568176300233
3915.8209959170053,1.066843852763929
3920.9314053778253,1.0470461637477788
3926.041814838636,1.017145209308694
3931.1522242994474,0.9808176811469309
3936.2626337602583,0.9532501601243258
3941.3730432210773,0.9520031261750358
