#RestWavelength(Angs),f$_\lambda$
3501.2934918382716,1.1221525932170957
3503.2130606386218,1.1221661929866025
3505.1326294389714,1.0658509173853252
3507.0521982393216,1.0013890377507624
3508.9717670396712,0.9618181842459264
3510.8913358400214,0.9419658949714043
3512.810904640371,0.9822581388848566
3514.730473440721,1.0305949291101895
3516.6500422410713,1.0344939176169283
3518.569611041421,1.0074838207145602
3520.489179841771,1.0139216071966672
3522.408748642121,0.9862381092870811
3524.328317442471,0.9200822517041879
3526.2478862428206,0.9865765683116261
3528.167455043171,1.0939126091412545
3530.0870238435205,1.0834709585818845
3532.0065926438706,0.9987135822721909
3533.9261614442203,0.9588429460726653
3535.8457302445704,0.9759168491580463
3537.7652990449205,0.9438977092960769
3539.68486784527,0.9151299465177403
3541.6044366456204,1.0225927572186704
3543.52400544597,1.1075921145450083
3545.44357424632,1.1081639072807365
3547.36314304667,1.068457163804935
3549.28271184702,1.0223984412561224
3551.2022806473697,0.9611419437550497
3553.12184944772,0.890601612739965
3555.04141824807,0.9061759165847406
3556.9609870484196,0.9475691405651736
3558.8805558487697,0.972185876350177
3560.8001246491194,1.0305191251901282
3562.7196934494696,1.1000274559275565
3564.6392622498192,1.1111095012158878
3566.5588310501694,1.035946647689425
3568.478399850519,0.9224335963067289
3570.397968650869,0.9269230271361881
3572.317537451219,0.9621670650499953
3574.237106251569,0.9123915870065819
3576.156675051919,0.828730177014563
3578.076243852269,0.8488973173834731
3579.995812652619,0.8845204174176086
3581.9153814529686,0.8822246432684471
3583.8349502533188,0.9804211009971301
3585.7545190536684,1.065231369655179
3587.6740878540186,1.0516031855880907
3589.5936566543683,1.0160459806835704
3591.5132254547184,0.9846435593060682
3593.4327942550685,0.9969042432764414
3595.352363055418,1.0335588688868151
3597.2719318557683,1.0270200649636245
3599.191500656118,1.0336230855513149
3601.111069456468,1.076598007856014
3603.030638256818,1.06727538785444
3604.950207057168,1.0408057759763962
3606.8697758575177,1.0262285412157428
3608.789344657868,1.0082389921688613
3610.7089134582175,0.96746928328858
3612.6284822585676,0.9389120009116642
3614.5480510589177,0.9624999848790723
3616.4676198592674,0.9848903699827067
3618.3871886596176,0.969254880476745
3620.3067574599672,0.9606672191012066
3622.2263262603174,0.9562649684374136
3624.145895060667,0.9869178296718981
3626.065463861017,1.0702522049042198
3627.985032661367,1.0848989831109217
3629.904601461717,1.025778432468626
3631.824170262067,1.0123244271502687
3633.743739062417,1.033575683010717
3635.663307862767,0.9917001998223678
3637.5828766631166,0.9662798026253717
3639.5024454634668,0.992256561196022
3641.4220142638164,1.0011318490390564
3643.3415830641666,0.9518764952302659
3645.2611518645163,0.8249936954074985
3647.1807206648664,0.7622123367141442
3649.100289465216,0.8511620782284899
3651.019858265566,0.9505643662707254
3652.9394270659163,1.0240136044273322
3654.858995866266,1.0420339485260777
3656.778564666616,1.009659769877715
3658.698133466966,1.0189335886540143
3660.617702267316,1.063669671925618
3662.5372710676656,1.056679781972098
3664.456839868016,0.9919550473861589
3666.3764086683655,0.9670609983030924
3668.2959774687156,1.0354900258522974
3670.2155462690653,1.0642820619898026
3672.1351150694154,1.0279375130264148
3674.0546838697655,1.005625565144216
3675.974252670115,0.9863495431138095
3677.8938214704654,0.9207030628703761
3679.813390270815,0.9132210059306028
3681.732959071165,0.9651060556083721
3683.652527871515,0.9780127455021097
3685.572096671865,0.9584702834057562
3687.4916654722147,0.9900722602933711
3689.411234272565,1.0019748048952215
3691.330803072915,0.9730011479590391
3693.2503718732646,0.9804174166772553
3695.1699406736147,1.0414836993481489
3697.0895094739644,1.0827498921973742
3699.0090782743146,1.074407746833494
3700.9286470746642,1.0555151433893013
3702.8482158750144,1.0205872552799085
3704.767784675364,0.9687645128911431
3706.687353475714,0.9637579602501978
3708.606922276064,0.9835558519949676
3710.526491076414,1.011005547932826
3712.446059876764,1.0461548427532141
3714.365628677114,1.0811928518989875
3716.285197477464,1.0947173444711331
3718.2047662778136,1.0889911970599255
3720.1243350781638,1.1204108687677026
3722.0439038785134,1.1666511438859768
3723.9634726788636,1.228610468481995
3725.8830414792133,1.27166502722742
3727.8026102795634,1.242743053870992
3729.7221790799135,1.1386653819766366
3731.641747880263,1.0204087165072298
3733.5613166806133,0.9475243031701212
3735.480885480963,0.93397990796939
3737.400454281313,0.9869349572429778
3739.320023081663,1.0424049807487412
3741.239591882013,1.0447023725646902
3743.1591606823627,1.0119202692268852
3745.078729482713,0.9968134783419293
3746.9982982830625,0.958959768044983
3748.9178670834126,0.8998593016202023
3750.8374358837627,0.9447996218683232
3752.7570046841124,1.041009937697426
3754.6765734844626,1.0777911613763445
3756.5961422848122,1.0873616012585785
3758.5157110851624,1.1499464476327803
3760.435279885512,1.1758783240939958
3762.354848685862,1.121471999813941
3764.274417486212,1.0254526733093607
3766.193986286562,0.9177762016002935
3768.113555086912,0.8738743991062319
3770.033123887262,0.9142118378927458
3771.952692687612,0.9888666744409836
3773.8722614879616,1.0353872420906798
3775.7918302883118,1.0268341146918891
3777.7113990886614,1.0356999943913112
3779.6309678890116,1.0551067214528502
3781.5505366893613,1.0521670292543226
3783.4701054897114,1.0300651571648003
3785.389674290061,1.0213769143311784
3787.309243090411,1.0233277119350892
3789.2288118907613,0.9549252803169705
3791.148380691111,0.8360949176238424
3793.067949491461,0.8604535868785649
3794.987518291811,0.9642300109607786
3796.907087092161,0.9966585381117342
3798.8266558925106,0.9903262927740571
3800.746224692861,1.0030414210697407
3802.6657934932105,1.060513290968107
3804.5853622935606,1.0982790631893515
3806.5049310939103,1.0981067238986244
3808.4244998942604,1.1156493704497377
3810.3440686946105,1.1510415453622964
3812.26363749496,1.156446523371595
3814.1832062953104,1.1338408607104764
3816.10277509566,1.1016175486071842
3818.02234389601,1.0811754106047096
3819.94191269636,1.095919899115186
3821.86148149671,1.1150050281904202
3823.7810502970597,1.0911681733255894
3825.70061909741,1.0252302578096808
3827.62018789776,0.9571602697328594
3829.5397566981096,0.9068317762884264
3831.4593254984597,0.8902161364492615
3833.3788942988094,0.8866502691928003
3835.2984630991596,0.8595337121374053
3837.2180318995092,0.8566481560930298
3839.1376006998594,0.9291885452114214
3841.057169500209,1.0020836176533694
3842.976738300559,1.0455395018154519
3844.896307100909,1.0880333229088908
3846.815875901259,1.1436536111328197
3848.735444701609,1.1576911796565357
3850.655013501959,1.1356696800610406
3852.574582302309,1.1105057142488968
3854.4941511026586,1.0756953407643883
3856.4137199030088,1.0511908873061282
3858.3332887033584,1.0487486219585396
3860.2528575037086,1.0728585336285628
3862.1724263040583,1.1434098989872363
3864.0919951044084,1.2668530330112588
3866.0115639047585,1.3764096279506932
3867.931132705108,1.4200401052996972
3869.8507015054583,1.3696382281637216
3871.770270305808,1.2543722830651318
3873.689839106158,1.147949376948472
3875.609407906508,1.0869269841578264
3877.528976706858,1.0436176577033611
3879.4485455072077,1.0188393551346375
3881.368114307558,1.0741818780723495
3883.2876831079075,1.1559514906573214
3885.2072519082576,1.1786923052805476
3887.1268207086077,1.138645140401056
3889.0463895089574,1.1294243592167637
3890.9659583093076,1.1683210382312612
3892.8855271096572,1.1763687275031232
3894.8050959100074,1.135213857358681
3896.724664710357,1.108163444634555
3898.644233510707,1.097703938324173
3900.563802311057,1.065559617317457
3902.483371111407,1.0381088945703687
3904.402939911757,1.0380857755389714
3906.322508712107,1.072896117754006
3908.242077512457,1.0985829181696312
3910.1616463128066,1.0902628741024891
3912.0812151131568,1.1225073554087814
3914.0007839135064,1.1734520492652172
3915.9203527138566,1.1460487547465064
3917.8399215142063,1.0998180835139435
3919.7594903145564,1.0687118378305571
3921.679059114906,1.0345664794765725
3923.598627915256,1.036694909108657
3925.5181967156063,1.05238734415844
3927.437765515956,1.0053453491502875
3929.357334316306,0.9075062394324052
3931.276903116656,0.8031596562356575
3933.196471917006,0.760464344672849
