#RestWavelength(Angs),f$_\lambda$
4134.549098320549,1.2751612385840911
4135.549098320549,1.228946821118052
4136.549098320549,1.219693952725254
4137.549098320549,1.2325295112796932
4138.549098320549,1.2474197624452648
4139.549098320549,1.2484729990479964
4140.549098320549,1.2433450007605311
4141.549098320549,1.2460188435101354
4142.549098320549,1.2515639574914692
4143.549098320549,1.255648975042361
4144.549098320549,1.2568529121465914
4145.549098320549,1.2515958617212006
4146.549098320549,1.2408805086709627
4147.549098320549,1.228714482683229
4148.549098320549,1.2195115747188698
4149.549098320549,1.2182676379947293
4150.549098320549,1.2235519584396892
4151.549098320549,1.2270585372159448
4152.549098320549,1.225850500793904
4153.549098320549,1.220749788933426
4154.549098320549,1.213152507852107
4155.549098320549,1.209629512442291
4156.549098320549,1.2118114396447377
4157.549098320549,1.213362702869971
4158.549098320549,1.211744197041206
4159.549098320549,1.2119539073635697
4160.549098320549,1.2162184880026687
4161.549098320549,1.2207052392942728
4162.549098320549,1.2228813160300185
4163.549098320549,1.2227675086771888
4164.549098320549,1.2221277854592376
4165.549098320549,1.2182378821994195
4166.549098320549,1.2116238903707708
4167.549098320549,1.2099542598827684
4168.549098320549,1.2122875889871438
4169.549098320549,1.2127491659710963
4170.549098320549,1.2100122797576427
4171.549098320549,1.2053691755885798
4172.549098320549,1.2019265274201387
4173.549098320549,1.2001176791567254
4174.549098320549,1.1951123729963862
4175.549098320549,1.1862072810482465
4176.549098320549,1.1787168998993425
4177.549098320549,1.179219463701272
4178.549098320549,1.1839675838530315
4179.549098320549,1.185989561267623
4180.549098320549,1.1891229146019382
4181.549098320549,1.1977940563708962
4182.549098320549,1.205674410329212
4183.549098320549,1.2028327553745972
4184.549098320549,1.190896389476493
4185.549098320549,1.1847219376658835
4186.549098320549,1.1880994521520003
4187.549098320549,1.190863834200801
4188.549098320549,1.1899213750151205
4189.549098320549,1.189225857189727
4190.549098320549,1.1918144917375681
4191.549098320549,1.1967362258658931
4192.549098320549,1.198831110667245
4193.549098320549,1.1966585055376786
4194.549098320549,1.1935780860621301
4195.549098320549,1.187361906661969
4196.549098320549,1.1756856539632887
4197.549098320549,1.1689635374502254
4198.549098320549,1.173021231085369
4199.549098320549,1.1785393445966144
4200.549098320549,1.1815013412992725
4201.549098320549,1.183398303449609
4202.549098320549,1.1851085712167961
4203.549098320549,1.187942905985969
4204.549098320549,1.1898131085565125
4205.549098320549,1.187881888584453
