#RestWavelength(Angs),f$_\lambda$
3503.477480644297,0.6337689820591608
3507.385349769217,0.6595885822778415
3511.293218894137,0.710129953982359
3515.2010880190587,0.7200796747344103
3519.10895714398,0.6765080935558501
3523.0168262689003,0.6148704578669831
3526.924695393821,0.594482948825176
3530.832564518741,0.599862643653636
3534.740433643663,0.570913198806761
3538.648302768583,0.5343125643528519
3542.556171893504,0.5571202905308882
3546.4640410184243,0.6027220560854603
3550.371910143346,0.6049313463770519
3554.279779268266,0.5883780565395273
3558.187648393187,0.6065100951767748
3562.095517518107,0.6230529083790369
3566.0033866430285,0.5800225007195228
3569.911255767949,0.5219461681688821
3573.8191248928697,0.5223870821516023
3577.7269940177907,0.5415464761631485
3581.6348631427113,0.5477929373060838
3585.542732267632,0.5882254614387382
3589.4506013925525,0.6443479187529475
3593.358470517473,0.6451247996125564
3597.266339642393,0.6058046095599648
3601.1742087673147,0.5760564386400012
3605.0820778922357,0.6096999353751522
3608.989947017156,0.6774777372676882
3612.897816142077,0.7072290439231547
3616.8056852669974,0.7068462905703852
3620.7135543919185,0.6863626098154789
3624.621423516839,0.6432502491112234
3628.52929264176,0.6226522122338891
3632.43716176668,0.6302225451481281
3636.345030891601,0.6561215081235755
3640.252900016522,0.6857240561214919
3644.160769141442,0.6673930554703156
3648.068638266363,0.571767167023338
3651.9765073912836,0.47812976228032916
3655.8843765162046,0.49198554969896935
3659.792245641125,0.5616030418661755
3663.7001147660467,0.6060738599976523
3667.607983890966,0.6023859437931325
3671.515853015888,0.5752238220212715
3675.423722140808,0.5462943268026718
3679.3315912657285,0.510405233270952
3683.239460390649,0.48773144250606504
3687.147329515571,0.4791989715286892
3691.0551986404907,0.4879952743436268
3694.963067765412,0.5480289869668677
3698.8709368903324,0.6344678085174378
3702.7788060152534,0.6917924915638324
3706.6866751401744,0.691838738451057
3710.5945442650946,0.642468400139489
3714.5024133900156,0.6180200998886013
3718.410282514936,0.6810824242276413
3722.3181516398568,0.7667504073345734
3726.2260207647773,0.8146496925237756
3730.133889889698,0.8068786692984654
3734.041759014619,0.7436709766770028
3737.9496281395395,0.6500576552795547
3741.85749726446,0.5731831405847757
3745.765366389381,0.5587807670989251
3749.6732355143017,0.5861038355797674
3753.581104639222,0.6133062571359013
3757.4889737641433,0.6418332160143416
3761.396842889064,0.6779541855935922
3765.304712013985,0.7056501128342855
3769.212581138905,0.7012356701820833
3773.1204502638257,0.6872394901488048
3777.0283193887467,0.7082041300143641
3780.9361885136677,0.731118050338312
3784.844057638588,0.7139658833542963
3788.7519267635084,0.6830098576600708
3792.65979588843,0.6706685597489424
